16  7 10 100.000   5.360 0.0     1.000  0.0    0.0    0.0    0.0    0.0   2002
16  6 11 100.000   5.360 0.0     1.000  0.0    0.0    0.0    0.0    0.0   2002
14 13  2   2.000   5.410 0.05700 1.000  0.048  0.0    0.0    0.040  0.276    0
14 13  2   2.000   5.410 0.05700 1.000  0.0    0.0    0.0    0.0    0.0    100
14 13  2   3.000   5.680 0.14400 1.000  0.048  0.0    0.0    0.040  0.276    0
14 13  2   3.000   5.680 0.14400 1.000  0.0    0.0    0.0    0.0    0.0    100
13 13  1   2.000   6.050 0.04600 1.000  0.200  0.080  0.0    0.0    0.276    0
13 13  1   2.000   6.050 0.04600 1.000  0.0    0.0    0.0    0.0    0.0    100
28 26  3   1.000   6.120 0.02800 1.000 -0.170  0.780 -0.200  0.0    0.276    0
28 26  3   1.000   6.120 0.02800 1.000  0.0    0.0    0.0    0.0    0.0    100
14 14  1   1.000   6.180 0.44000 1.000  0.060  0.0    0.124  0.0    0.276    0
14 13  2 104.000   6.180 0.0     1.000  0.0    0.0    0.0    0.0    0.0     10
14 13  2 103.000   6.180 0.0     1.000  0.0    0.0    0.0    0.0    0.0     10
14 13  2 102.000   6.210 0.0     1.000  0.0    0.0    0.0    0.0    0.0     10
12 12  1   5.000   6.500 0.00250 1.000  0.270  0.030  0.0    0.0    0.276    0
12 12  1   5.000   6.500 0.00250 1.000  0.0    0.0    0.0    0.0    0.0    100
12 12  1   4.000   6.600 0.00510 1.000  0.270  0.030  0.0    0.0    0.276    0
12 12  1   4.000   6.600 0.00510 1.000  0.0    0.0    0.0    0.0    0.0    100
13 12  2   3.000   6.650 0.14400 1.000  0.048  0.0    0.0    0.040  0.276    0
13 12  2   3.000   6.650 0.14400 1.000  0.0    0.0    0.0    0.0    0.0    100
14 13  2   4.000   6.650 0.70000 1.000  0.048  0.0    0.0    0.040  0.276   20
14 12  3 104.000   6.652 0.0     1.000  0.0    0.0    0.0    0.0    0.0     10
14 12  3 103.000   6.661 0.0     1.000  0.0    0.0    0.0    0.0    0.0     10
14 13  2   5.000   6.690 0.70000 1.000  0.0    0.0    0.137 -0.045  0.0   3033
14 12  3 102.000   6.704 0.79900 1.000  0.030  0.0    0.0    0.060  0.276 2012
14 11  4 104.000   6.704 0.0     1.000  0.0    0.0    0.0    0.0    0.0     10
14 11  4 103.000   6.704 0.0     1.000  0.0    0.0    0.0    0.0    0.0     10
12 12  1   3.000   6.740 0.01240 1.000  0.250  0.030  0.0    0.0    0.276    0
12 12  1   3.000   6.740 0.01240 1.000  0.0    0.0    0.0    0.0    0.0    100
14 13  2   6.000   6.740 0.70000 1.000  0.0    0.0    0.042 -0.028  0.0   1041
28 26  3   2.000   6.810 0.10000 1.000 -0.170  0.780 -0.200  0.0    0.276    0
28 26  3   2.000   6.810 0.10000 1.000  0.0    0.0    0.0    0.0    0.0    100
14 11  4 102.000   6.810 0.16300 1.000  0.030  0.0    0.0    0.060  0.276 2012
14 10  5 100.000   6.880 0.08520 1.000  0.030  0.0    0.0    0.060  0.276 2012
14  9  6 100.000   6.950 0.04820 1.000  0.030  0.0    0.0    0.060  0.276 2012
14  8  7 100.000   7.010 0.00951 1.000  0.030  0.0    0.0    0.060  0.276 2012
14  7  8 100.000   7.060 0.00523 1.000  0.030  0.0    0.0    0.060  0.276 2012
28 26  3   3.000   7.070 0.07000 1.030  0.540 -0.250  0.0    0.0    0.0      0
28 26  3   3.000   7.070 0.07000 1.030  0.0    0.0    0.0    0.0    0.0    100
28 25  4   2.000   7.080 0.16000 1.000  0.150  0.0    0.0    0.0    0.276    0
28 25  4   2.000   7.080 0.16000 1.000  0.0    0.0    0.0    0.0    0.0    100
12 12  1   2.000   7.100 0.04600 1.000  0.200  0.080  0.0    0.0    0.276    0
12 12  1   2.000   7.100 0.04600 1.000  0.0    0.0    0.0    0.0    0.0    100
28 26  3   4.000   7.110 0.10000 1.040  0.130  0.0    0.0    0.0    0.0      0
28 26  3   4.000   7.110 0.10000 1.040  0.0    0.0    0.0    0.0    0.0    100
14  6  9 100.000   7.110 0.00361 1.000  0.030  0.0    0.0    0.060  0.276 2012
14  5 10 100.000   7.120 0.0     1.000  0.0    0.0    0.0    0.0    0.0   2002
26 24  3   1.000   7.169 0.02800 1.000 -0.170  0.780 -0.200  0.0    0.276    0
26 24  3   1.000   7.169 0.02800 1.000  0.0    0.0    0.0    0.0    0.0    100
13 13  1   1.000   7.170 0.44000 1.000  0.060  0.0    0.124  0.0    0.276    0
13 12  2 104.000   7.170 0.0     1.000  0.0    0.0    0.0    0.0    0.0     10
13 12  2 103.000   7.170 0.0     1.000  0.0    0.0    0.0    0.0    0.0     10
13 12  2 102.000   7.210 0.0     1.000  0.0    0.0    0.0    0.0    0.0     10
12 11  2   1.000   7.310 0.02700 1.000  0.047  0.0    0.0    0.039  0.276    0
12 11  2   1.000   7.310 0.02700 1.000  0.0    0.0    0.0    0.0    0.0    100
28 25  4   3.000   7.310 0.11000 1.050  0.150  0.0    0.0    0.0    0.0      0
28 25  4   3.000   7.310 0.11000 1.050  0.0    0.0    0.0    0.0    0.0    100
12 11  2   2.000   7.470 0.05700 1.000  0.047  0.0    0.0    0.039  0.276    0
12 11  2   2.000   7.470 0.05700 1.000  0.0    0.0    0.0    0.0    0.0    100
28 24  5   2.100   7.560 0.11200 1.000  0.100  0.150  0.0    0.0    0.276    0
28 24  5   2.100   7.560 0.11200 1.000  0.0    0.0    0.0    0.0    0.0    100
28 24  5   2.200   7.640 0.02100 1.011  0.100  0.150  0.0    0.0    0.276    0
28 24  5   2.200   7.640 0.02100 1.011  0.0    0.0    0.0    0.0    0.0    100
28 24  5   2.300   7.640 0.11500 1.011  0.0    0.080  0.0    0.0    0.0      0
28 24  5   2.300   7.640 0.11500 1.011  0.0    0.0    0.0    0.0    0.0    100
28 22  7   8.000   7.700 0.30000 1.000  0.150  0.0    0.0    0.0    0.276    0
28 22  7   8.000   7.700 0.30000 1.000  0.0    0.0    0.0    0.0    0.0    100
13 12  2   4.000   7.750 0.70000 1.000  0.048  0.0    0.0    0.040  0.276   20
13 11  3 104.000   7.752 0.0     1.000  0.0    0.0    0.0    0.0    0.0     10
13 11  3 103.000   7.762 0.0     1.000  0.0    0.0    0.0    0.0    0.0     10
13 12  2   5.000   7.810 0.70000 1.000  0.0    0.0    0.138 -0.046  0.0   3033
13 11  3 102.000   7.813 0.75400 1.000  0.030  0.0    0.0    0.060  0.276 2012
13 10  4 104.000   7.813 0.0     1.000  0.0    0.0    0.0    0.0    0.0     10
13 10  4 103.000   7.813 0.0     1.000  0.0    0.0    0.0    0.0    0.0     10
12 11  2   3.000   7.850 0.14400 1.000  0.047  0.0    0.0    0.039  0.276    0
12 11  2   3.000   7.850 0.14400 1.000  0.0    0.0    0.0    0.0    0.0    100
13 12  2   6.000   7.870 0.70000 1.000  0.0    0.0    0.042 -0.028  0.0   1041
13 10  4 102.000   7.960 0.12300 1.000  0.030  0.0    0.0    0.060  0.276 2012
26 24  3   2.000   7.897 0.10000 1.000 -0.170  0.780 -0.200  0.0    0.276    0
26 24  3   2.000   7.897 0.10000 1.000  0.0    0.0    0.0    0.0    0.0    100
13  9  5 100.000   8.050 0.06360 1.000  0.030  0.0    0.0    0.060  0.276 2012
13  8  6 100.000   8.130 0.03580 1.000  0.030  0.0    0.0    0.060  0.276 2012
28 21  8   8.000   8.160 0.12000 1.000  0.150  0.0    0.0    0.0    0.276    0
28 21  8   8.000   8.160 0.12000 1.000  0.0    0.0    0.0    0.0    0.0    100
13  7  7 100.000   8.200 0.00681 1.000  0.030  0.0    0.0    0.060  0.276 2012
13  6  8 100.000   8.270 0.00374 1.000  0.030  0.0    0.0    0.060  0.276 2012
26 24  3   3.000   8.284 0.07000 1.030  0.540 -0.250  0.0    0.0    0.0      0
26 24  3   3.000   8.284 0.07000 1.030  0.0    0.0    0.0    0.0    0.0    100
26 23  4   2.000   8.310 0.16000 1.000  0.150  0.0    0.0    0.0    0.276    0
26 23  4   2.000   8.310 0.16000 1.000  0.0    0.0    0.0    0.0    0.0    100
13  5  9 100.000   8.330 0.00257 1.000  0.030  0.0    0.0    0.060  0.276 2012
26 24  3   4.000   8.339 0.10000 1.040  0.130  0.0    0.0    0.0    0.0      0
26 24  3   4.000   8.339 0.10000 1.040  0.0    0.0    0.0    0.0    0.0    100
12 12  1   1.000   8.420 0.44000 1.000  0.060  0.0    0.124  0.0    0.276    0
12 11  2 104.000   8.420 0.0     1.000  0.0    0.0    0.0    0.0    0.0     10
12 11  2 103.000   8.420 0.0     1.000  0.0    0.0    0.0    0.0    0.0     10
11 11  1   2.000   8.450 0.04600 1.000  0.200  0.080  0.0    0.0    0.276    0
11 11  1   2.000   8.450 0.04600 1.000  0.0    0.0    0.0    0.0    0.0    100
12 11  2 102.000   8.470 0.0     1.000  0.0    0.0    0.0    0.0    0.0     10
28 27  2   7.000   8.500 0.02900 6.400  0.0    0.0    0.170 -0.060  0.0      0
28 27  2   7.000   8.500 0.02900 6.400  0.0    0.0    0.0    0.0    0.0    100
28 22  7   7.000   8.500 0.84000 1.000  0.150  0.0    0.0    0.0    0.276    0
